timestamp,id,result
61,[4. 1.],0.68839309778028
62,[4. 1.],0.6488665633156795
63,[4. 1.],0.6106684294704404
64,[4. 1.],0.6058696709604421
65,[4. 1.],0.6744600825017472
66,[1.],0.6330193017477869
67,[1.],0.6635131518928916
68,[1.],0.7720211440426935
69,[1.],1.4450909150207079
70,[1.],1.4908559974832802
71,[17.  1.],0.754002400195513
72,[17.  1.],0.7779664946674811
73,[17.  1.],5.3378066342504376
74,[17.  1.],4.473641302232636
75,[19. 17.  1.],2.438396181487422
76,[19. 17.  1.],2.0548867149984478
77,[19. 17.  1.],3.911199148552966
78,[19. 17.  1.],4.435224876897089
79,[1.],1.6887752811015009
80,[1.],1.6512165370776386
81,[1.],1.2800490478117645
82,[1.],1.0534186462338018
83,[1.],0.8740546107335571
84,[1.],0.8900627240786418
85,[1.],1.1572292547965402
86,[1.],1.5486559705438359
87,[1.],2.027823701784068
88,[1.],2.1939951559545343
89,[20.  1.],1.1395299633864
90,[20.  1.],1.1491738230677973
91,[1.],2.0543304222903584
92,[1.],1.8640634273960555
93,[1.],1.7444493252243993
94,[1.],1.6437283972710468
95,[1.],1.5803866231766877
96,[1.],1.2815576506309057
97,[1.],1.1706375997771004
98,[1.],0.4564897343059906
99,[1.],0.024382992454708534
100,[1.],0.1561273299678865
101,[1.],0.2936101097573517
102,[1.],0.31082338581586116
103,[1.],0.24685898384959232
104,[23.  1.],0.046423834544262965
105,[23.  1.],0.06216467716317223
106,[23.  1.],0.7933136777382717
107,[23.  1.],0.4005538723842498
108,[1.],0.5541434027582136
109,[1.],0.5862068965517241
110,[1.],0.638163983562819
111,[1.],0.3347670317059931
112,[1.],0.1927644808189474
113,[1.],0.20761369963434992
114,[1.],0.23002869076079888
115,[1.],0.28066932062240874
116,[1.],0.3011077447684996
117,[1.],0.3271321717415565
118,[1.],0.29361010975735174
119,[1.],0.5782934424568421
120,[1.],0.4482758620689655
121,[1.],0.28066932062240874
122,[1.],0.3396157862688312
123,[],0
124,[],0
125,[],0
126,[],0
127,[30.],0.0
128,[30.],0.0
129,[30.],1.0
130,[30.],3.3541019662496847
131,[30.],3.4801021696368504
132,[30.],3.25
133,[30.],4.2047592083257275
134,[30.],4.7987266829626565
135,[30.],5.571428571428572
136,[30.],5.869678440936948
137,[],0
138,[36.],0.0
139,[36.],0.0
140,[36.],12.727922061357855
141,[36.],13.46291201783626
142,[36.],10.635370755695877
143,[36.],7.163274390947201
144,[36.],7.531268153505093
145,[36.],7.8775348653976485
146,[36.],6.292204441584355
147,[36.],6.775415116433826
148,[36.],11.632224291824357
149,[36.],14.000714267493642
150,[36.],15.924667698960441
151,[36.],17.174148854859997
152,[36.],19.33586666392201
153,[36.],19.05269277663439
154,[36.],18.631633792498654
155,[42. 36.],8.77852493303972
156,[36.],16.444517181380537
157,[36.],15.431649376172848
158,[36.],14.459035649425495
159,[36.],13.330510117771187
160,[36.],12.616891100547864
161,[36.],12.783318158463235
162,[36.],12.526342752772031
163,[36.],12.078591023422852
164,[36.],11.627553482998906
165,[36.],11.12895099710022
166,[36.],10.693382182292497
167,[36.],10.388192374822797
168,[44. 36.],5.038319275087378
169,[44. 36.],4.88674511078466
170,[44. 36.],6.307248035403459
171,[44. 36.],5.646952532945733
172,[36.],9.002091380310878
173,[36.],8.70831643238262
174,[36.],8.59582243100136
175,[36.],8.635717531505453
176,[36.],8.607758064926646
177,[36.],8.323780304618616
178,[36.],8.58250747640289
179,[36.],8.655128537462629
180,[45. 36.],4.1270894515225285
